Site,Charoen Pokphand Madiun
Periode,2026-04-14 s/d 2026-04-27

tanggal,inverter_name,string_number,daily_energy_kwh,daily_ghi_kwh_m2,pr_ghi_pct,pr_poa_pct,string_dc_kw_stc
2026-04-18,CPMAD-INV-01.,4,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-01.,5,60.4675,6.330314,78.295,82.776,12.2000
2026-04-18,CPMAD-INV-01.,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,7,60.5634,6.330314,78.420,82.908,12.2000
2026-04-18,CPMAD-INV-01.,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,9,60.4282,6.330314,78.245,82.723,12.2000
2026-04-18,CPMAD-INV-01.,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,11,60.8968,6.330314,78.851,83.364,12.2000
2026-04-18,CPMAD-INV-01.,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,13,60.2661,6.330314,78.035,82.501,12.2000
2026-04-18,CPMAD-INV-01.,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,15,60.3328,6.330314,78.121,82.592,12.2000
2026-04-18,CPMAD-INV-01.,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,17,61.2596,6.330314,79.321,83.861,12.2000
2026-04-18,CPMAD-INV-01.,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,19,60.7051,6.330314,78.603,83.102,12.2000
2026-04-18,CPMAD-INV-01.,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,21,60.4244,6.330314,78.240,82.717,12.2000
2026-04-18,CPMAD-INV-01.,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-01.,23,0.0000,6.330314,0.000,0.000,12.2000
2026-04-18,CPMAD-INV-01.,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,1,48.3252,6.330314,62.573,66.154,12.2000
2026-04-18,CPMAD-INV-02.,2,47.7887,6.330314,77.348,81.775,
2026-04-18,CPMAD-INV-02.,3,49.1349,6.330314,63.622,67.263,12.2000
2026-04-18,CPMAD-INV-02.,4,48.5026,6.330314,78.504,82.997,
2026-04-18,CPMAD-INV-02.,5,41.9614,6.330314,54.333,57.443,12.2000
2026-04-18,CPMAD-INV-02.,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,7,45.6718,6.330314,59.138,62.522,12.2000
2026-04-18,CPMAD-INV-02.,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,9,45.7064,6.330314,59.182,62.569,12.2000
2026-04-18,CPMAD-INV-02.,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,11,43.0112,6.330314,55.692,58.880,12.2000
2026-04-18,CPMAD-INV-02.,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,13,41.8366,6.330314,54.172,57.272,12.2000
2026-04-18,CPMAD-INV-02.,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,15,39.8054,6.330314,51.542,54.491,12.2000
2026-04-18,CPMAD-INV-02.,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,17,48.8499,6.330314,63.253,66.873,12.2000
2026-04-18,CPMAD-INV-02.,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,19,41.2741,6.330314,53.443,56.502,12.2000
2026-04-18,CPMAD-INV-02.,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,21,45.9616,6.330314,59.513,62.919,12.2000
2026-04-18,CPMAD-INV-02.,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-02.,23,46.2267,6.330314,59.856,63.282,12.2000
2026-04-18,CPMAD-INV-02.,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,1,60.6127,6.330314,78.484,82.975,12.2000
2026-04-18,CPMAD-INV-03,2,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-03,3,60.8923,6.330314,78.846,83.358,12.2000
2026-04-18,CPMAD-INV-03,4,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-03,5,60.7319,6.330314,78.638,83.138,12.2000
2026-04-18,CPMAD-INV-03,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,7,60.6742,6.330314,78.563,83.059,12.2000
2026-04-18,CPMAD-INV-03,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,9,59.5420,6.330314,77.097,81.510,12.2000
2026-04-18,CPMAD-INV-03,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,11,56.0417,6.330314,72.565,76.718,10.9800
2026-04-18,CPMAD-INV-03,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,13,55.4990,6.330314,71.862,75.975,10.9800
2026-04-18,CPMAD-INV-03,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,15,54.7230,6.330314,70.857,74.913,10.9800
2026-04-18,CPMAD-INV-03,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,17,60.4045,6.330314,78.214,82.690,12.2000
2026-04-18,CPMAD-INV-03,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,19,61.4787,6.330314,79.605,84.161,12.2000
2026-04-18,CPMAD-INV-03,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,21,61.0768,6.330314,79.084,83.611,12.2000
2026-04-18,CPMAD-INV-03,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-03,23,60.7866,6.330314,78.709,83.213,12.2000
2026-04-18,CPMAD-INV-03,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,1,62.0245,6.330314,80.312,84.908,9.7600
2026-04-18,CPMAD-INV-04.,2,0.0000,6.330314,0.000,0.000,9.7600
2026-04-18,CPMAD-INV-04.,3,59.6071,6.330314,77.181,81.599,9.7600
2026-04-18,CPMAD-INV-04.,4,0.0000,6.330314,0.000,0.000,9.7600
2026-04-18,CPMAD-INV-04.,5,62.7768,6.330314,81.286,85.938,8.5400
2026-04-18,CPMAD-INV-04.,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,7,62.1931,6.330314,80.530,85.139,9.1500
2026-04-18,CPMAD-INV-04.,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,9,61.4115,6.330314,79.518,84.069,9.1500
2026-04-18,CPMAD-INV-04.,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,11,59.7487,6.330314,77.365,81.792,8.5400
2026-04-18,CPMAD-INV-04.,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,13,60.7234,6.330314,78.627,83.127,8.5400
2026-04-18,CPMAD-INV-04.,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,15,60.3166,6.330314,78.100,82.570,8.5400
2026-04-18,CPMAD-INV-04.,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,17,60.5399,6.330314,78.389,82.876,9.7600
2026-04-18,CPMAD-INV-04.,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,19,60.4472,6.330314,78.269,82.749,8.5400
2026-04-18,CPMAD-INV-04.,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,21,61.2886,6.330314,79.359,83.901,9.1500
2026-04-18,CPMAD-INV-04.,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-04.,23,0.0000,6.330314,0.000,0.000,9.1500
2026-04-18,CPMAD-INV-04.,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,1,61.2049,6.330314,79.250,83.786,12.2000
2026-04-18,CPMAD-INV-05.,2,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-05.,3,61.8666,6.330314,80.107,84.692,12.2000
2026-04-18,CPMAD-INV-05.,4,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-05.,5,61.3498,6.330314,79.438,83.984,12.2000
2026-04-18,CPMAD-INV-05.,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,7,56.1473,6.330314,72.702,76.862,12.2000
2026-04-18,CPMAD-INV-05.,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,9,56.2304,6.330314,72.809,76.976,12.2000
2026-04-18,CPMAD-INV-05.,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,11,57.6334,6.330314,74.626,78.897,12.2000
2026-04-18,CPMAD-INV-05.,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,13,60.5015,6.330314,78.340,82.823,12.2000
2026-04-18,CPMAD-INV-05.,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,15,62.3132,6.330314,80.685,85.303,12.2000
2026-04-18,CPMAD-INV-05.,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,17,61.1993,6.330314,79.243,83.778,12.2000
2026-04-18,CPMAD-INV-05.,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,19,61.6487,6.330314,79.825,84.393,12.2000
2026-04-18,CPMAD-INV-05.,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,21,61.8901,6.330314,80.138,84.724,12.2000
2026-04-18,CPMAD-INV-05.,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-05.,23,60.7393,6.330314,78.648,83.149,
2026-04-18,CPMAD-INV-05.,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,1,60.2493,6.330314,78.013,82.478,12.2000
2026-04-18,CPMAD-INV-06,2,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-06,3,61.9269,6.330314,80.185,84.774,12.2000
2026-04-18,CPMAD-INV-06,4,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-06,5,59.5281,6.330314,77.079,81.491,12.2000
2026-04-18,CPMAD-INV-06,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,7,56.0708,6.330314,72.603,76.758,12.2000
2026-04-18,CPMAD-INV-06,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,9,60.5913,6.330314,78.456,82.946,12.2000
2026-04-18,CPMAD-INV-06,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,11,61.4564,6.330314,79.576,84.130,12.2000
2026-04-18,CPMAD-INV-06,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,13,59.9238,6.330314,77.591,82.032,12.2000
2026-04-18,CPMAD-INV-06,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,15,61.2390,6.330314,79.295,83.833,12.2000
2026-04-18,CPMAD-INV-06,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,17,58.3861,6.330314,75.600,79.927,12.2000
2026-04-18,CPMAD-INV-06,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,19,61.6507,6.330314,79.828,84.396,12.2000
2026-04-18,CPMAD-INV-06,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,21,61.7014,6.330314,79.893,84.466,12.2000
2026-04-18,CPMAD-INV-06,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-06,23,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-06,24,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,1,61.3385,6.330314,79.423,83.969,12.2000
2026-04-18,CPMAD-INV-07.,2,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-07.,3,62.4030,6.330314,80.802,85.426,12.2000
2026-04-18,CPMAD-INV-07.,4,0.0000,6.330314,0.000,0.000,
2026-04-18,CPMAD-INV-07.,5,61.3111,6.330314,79.388,83.931,12.2000
2026-04-18,CPMAD-INV-07.,6,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,7,61.3094,6.330314,79.386,83.929,12.2000
2026-04-18,CPMAD-INV-07.,8,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,9,62.0663,6.330314,80.366,84.965,12.2000
2026-04-18,CPMAD-INV-07.,10,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,11,61.2755,6.330314,79.342,83.883,12.2000
2026-04-18,CPMAD-INV-07.,12,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,13,61.5921,6.330314,79.752,84.316,12.2000
2026-04-18,CPMAD-INV-07.,14,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,15,61.9091,6.330314,80.162,84.750,12.2000
2026-04-18,CPMAD-INV-07.,16,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,17,60.9155,6.330314,78.876,83.390,12.2000
2026-04-18,CPMAD-INV-07.,18,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,19,60.2761,6.330314,78.048,82.515,12.2000
2026-04-18,CPMAD-INV-07.,20,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,21,61.5470,6.330314,79.693,84.254,12.2000
2026-04-18,CPMAD-INV-07.,22,0.0000,6.330314,,0.000,
2026-04-18,CPMAD-INV-07.,23,60.8829,6.330314,78.833,83.345,
2026-04-18,CPMAD-INV-07.,24,0.0000,6.330314,,0.000,
2026-04-19,CPMAD-INV-01.,1,57.8778,6.173723,76.843,81.258,12.2000
2026-04-19,CPMAD-INV-01.,2,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-01.,3,56.2477,6.173723,74.679,78.969,12.2000
2026-04-19,CPMAD-INV-01.,4,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-01.,5,57.6197,6.173723,76.500,80.895,12.2000
2026-04-19,CPMAD-INV-01.,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,7,58.1858,6.173723,77.252,81.690,12.2000
2026-04-19,CPMAD-INV-01.,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,9,57.9470,6.173723,76.935,81.355,12.2000
2026-04-19,CPMAD-INV-01.,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,11,58.8421,6.173723,78.123,82.612,12.2000
2026-04-19,CPMAD-INV-01.,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,13,58.0037,6.173723,77.010,81.434,12.2000
2026-04-19,CPMAD-INV-01.,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,15,58.8076,6.173723,78.078,82.563,12.2000
2026-04-19,CPMAD-INV-01.,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,17,59.2281,6.173723,78.636,83.154,12.2000
2026-04-19,CPMAD-INV-01.,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,19,58.7439,6.173723,77.993,82.474,12.2000
2026-04-19,CPMAD-INV-01.,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,21,58.4823,6.173723,77.646,82.106,12.2000
2026-04-19,CPMAD-INV-01.,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-01.,23,0.0000,6.173723,0.000,0.000,12.2000
2026-04-19,CPMAD-INV-01.,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,1,46.7066,6.173723,62.011,65.574,12.2000
2026-04-19,CPMAD-INV-02.,2,46.0451,6.173723,76.416,80.806,
2026-04-19,CPMAD-INV-02.,3,47.5105,6.173723,63.079,66.703,12.2000
2026-04-19,CPMAD-INV-02.,4,47.0566,6.173723,78.095,82.582,
2026-04-19,CPMAD-INV-02.,5,40.4090,6.173723,53.650,56.732,12.2000
2026-04-19,CPMAD-INV-02.,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,7,44.2667,6.173723,58.772,62.148,12.2000
2026-04-19,CPMAD-INV-02.,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,9,44.0380,6.173723,58.468,61.827,12.2000
2026-04-19,CPMAD-INV-02.,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,11,41.3554,6.173723,54.907,58.061,12.2000
2026-04-19,CPMAD-INV-02.,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,13,41.2628,6.173723,54.784,57.931,12.2000
2026-04-19,CPMAD-INV-02.,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,15,39.6837,6.173723,52.687,55.714,12.2000
2026-04-19,CPMAD-INV-02.,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,17,47.5894,6.173723,63.183,66.813,12.2000
2026-04-19,CPMAD-INV-02.,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,19,40.1433,6.173723,53.297,56.359,12.2000
2026-04-19,CPMAD-INV-02.,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,21,44.5852,6.173723,59.195,62.596,12.2000
2026-04-19,CPMAD-INV-02.,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-02.,23,44.7377,6.173723,59.397,62.810,12.2000
2026-04-19,CPMAD-INV-02.,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,1,58.7275,6.173723,77.971,82.451,12.2000
2026-04-19,CPMAD-INV-03,2,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-03,3,58.7158,6.173723,77.956,82.434,12.2000
2026-04-19,CPMAD-INV-03,4,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-03,5,58.8050,6.173723,78.074,82.559,12.2000
2026-04-19,CPMAD-INV-03,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,7,58.6265,6.173723,77.837,82.309,12.2000
2026-04-19,CPMAD-INV-03,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,9,57.8411,6.173723,76.794,81.206,12.2000
2026-04-19,CPMAD-INV-03,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,11,53.4320,6.173723,70.941,75.016,10.9800
2026-04-19,CPMAD-INV-03,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,13,52.2788,6.173723,69.409,73.397,10.9800
2026-04-19,CPMAD-INV-03,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,15,52.3396,6.173723,69.490,73.482,10.9800
2026-04-19,CPMAD-INV-03,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,17,58.1471,6.173723,77.201,81.636,12.2000
2026-04-19,CPMAD-INV-03,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,19,59.6870,6.173723,79.245,83.798,12.2000
2026-04-19,CPMAD-INV-03,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,21,58.4846,6.173723,77.649,82.110,12.2000
2026-04-19,CPMAD-INV-03,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-03,23,58.9684,6.173723,78.291,82.789,12.2000
2026-04-19,CPMAD-INV-03,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,1,59.4510,6.173723,78.932,83.466,9.7600
2026-04-19,CPMAD-INV-04.,2,0.0000,6.173723,0.000,0.000,9.7600
2026-04-19,CPMAD-INV-04.,3,56.5103,6.173723,75.027,79.338,9.7600
2026-04-19,CPMAD-INV-04.,4,0.0000,6.173723,0.000,0.000,9.7600
2026-04-19,CPMAD-INV-04.,5,59.8697,6.173723,79.488,84.054,8.5400
2026-04-19,CPMAD-INV-04.,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,7,59.3262,6.173723,78.766,83.291,9.1500
2026-04-19,CPMAD-INV-04.,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,9,58.7569,6.173723,78.010,82.492,9.1500
2026-04-19,CPMAD-INV-04.,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,11,57.3624,6.173723,76.159,80.534,8.5400
2026-04-19,CPMAD-INV-04.,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,13,58.4002,6.173723,77.537,81.991,8.5400
2026-04-19,CPMAD-INV-04.,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,15,58.2226,6.173723,77.301,81.742,8.5400
2026-04-19,CPMAD-INV-04.,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,17,58.4891,6.173723,77.655,82.116,9.7600
2026-04-19,CPMAD-INV-04.,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,19,58.4095,6.173723,77.549,82.004,8.5400
2026-04-19,CPMAD-INV-04.,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,21,59.2534,6.173723,78.670,83.189,9.1500
2026-04-19,CPMAD-INV-04.,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-04.,23,0.0000,6.173723,0.000,0.000,9.1500
2026-04-19,CPMAD-INV-04.,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,1,59.4258,6.173723,78.898,83.431,12.2000
2026-04-19,CPMAD-INV-05.,2,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-05.,3,60.4524,6.173723,80.261,84.872,12.2000
2026-04-19,CPMAD-INV-05.,4,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-05.,5,59.7732,6.173723,79.360,83.919,12.2000
2026-04-19,CPMAD-INV-05.,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,7,54.3483,6.173723,72.157,76.302,12.2000
2026-04-19,CPMAD-INV-05.,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,9,54.4270,6.173723,72.262,76.413,12.2000
2026-04-19,CPMAD-INV-05.,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,11,55.5205,6.173723,73.713,77.948,12.2000
2026-04-19,CPMAD-INV-05.,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,13,58.9776,6.173723,78.303,82.802,12.2000
2026-04-19,CPMAD-INV-05.,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,15,60.7673,6.173723,80.679,85.314,12.2000
2026-04-19,CPMAD-INV-05.,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,17,59.2854,6.173723,78.712,83.234,12.2000
2026-04-19,CPMAD-INV-05.,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,19,60.1693,6.173723,79.886,84.475,12.2000
2026-04-19,CPMAD-INV-05.,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,21,60.0573,6.173723,79.737,84.318,12.2000
2026-04-19,CPMAD-INV-05.,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-05.,23,59.2315,6.173723,78.640,83.158,
2026-04-19,CPMAD-INV-05.,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,1,58.8065,6.173723,78.076,82.562,12.2000
2026-04-19,CPMAD-INV-06,2,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-06,3,60.4723,6.173723,80.288,84.900,12.2000
2026-04-19,CPMAD-INV-06,4,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-06,5,58.2950,6.173723,77.397,81.843,12.2000
2026-04-19,CPMAD-INV-06,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,7,55.8348,6.173723,74.131,78.389,12.2000
2026-04-19,CPMAD-INV-06,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,9,58.9398,6.173723,78.253,82.749,12.2000
2026-04-19,CPMAD-INV-06,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,11,60.4714,6.173723,80.287,84.899,12.2000
2026-04-19,CPMAD-INV-06,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,13,58.2737,6.173723,77.369,81.814,12.2000
2026-04-19,CPMAD-INV-06,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,15,59.5006,6.173723,78.998,83.536,12.2000
2026-04-19,CPMAD-INV-06,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,17,57.7370,6.173723,76.656,81.060,12.2000
2026-04-19,CPMAD-INV-06,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,19,60.2198,6.173723,79.953,84.546,12.2000
2026-04-19,CPMAD-INV-06,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,21,59.9849,6.173723,79.641,84.216,12.2000
2026-04-19,CPMAD-INV-06,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-06,23,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-06,24,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,1,59.1655,6.173723,78.553,83.066,12.2000
2026-04-19,CPMAD-INV-07.,2,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-07.,3,60.3838,6.173723,80.170,84.776,12.2000
2026-04-19,CPMAD-INV-07.,4,0.0000,6.173723,0.000,0.000,
2026-04-19,CPMAD-INV-07.,5,59.3155,6.173723,78.752,83.276,12.2000
2026-04-19,CPMAD-INV-07.,6,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,7,59.4563,6.173723,78.939,83.474,12.2000
2026-04-19,CPMAD-INV-07.,8,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,9,60.1492,6.173723,79.859,84.447,12.2000
2026-04-19,CPMAD-INV-07.,10,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,11,59.3939,6.173723,78.856,83.386,12.2000
2026-04-19,CPMAD-INV-07.,12,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,13,59.5722,6.173723,79.093,83.637,12.2000
2026-04-19,CPMAD-INV-07.,14,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,15,60.1912,6.173723,79.915,84.506,12.2000
2026-04-19,CPMAD-INV-07.,16,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,17,59.5431,6.173723,79.054,83.596,12.2000
2026-04-19,CPMAD-INV-07.,18,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,19,58.8059,6.173723,78.075,82.561,12.2000
2026-04-19,CPMAD-INV-07.,20,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,21,60.0635,6.173723,79.745,84.326,12.2000
2026-04-19,CPMAD-INV-07.,22,0.0000,6.173723,,0.000,
2026-04-19,CPMAD-INV-07.,23,59.4777,6.173723,78.967,83.504,
2026-04-19,CPMAD-INV-07.,24,0.0000,6.173723,,0.000,
2026-04-20,CPMAD-INV-01.,1,62.5742,6.490369,79.025,82.839,12.2000
2026-04-20,CPMAD-INV-01.,2,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-01.,3,59.4166,6.490369,75.038,78.659,12.2000
2026-04-20,CPMAD-INV-01.,4,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-01.,5,62.5698,6.490369,79.020,82.833,12.2000
2026-04-20,CPMAD-INV-01.,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,7,62.7945,6.490369,79.303,83.130,12.2000
2026-04-20,CPMAD-INV-01.,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,9,62.9967,6.490369,79.559,83.398,12.2000
2026-04-20,CPMAD-INV-01.,10,0.0000,6.490369,,0.000,
