date_key,site_name,inverter_name,string_number,daily_ghi_kwh_m2,daily_poa_kwh_m2,pr_ghi_string,pr_poa_string,pr_string,pr_pct
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,5,4.972309,4.6697163,0.7064430708645243,0.7522198381189263,0.7522198381189263,75.22198381189263
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,7,4.972309,4.6697163,0.726945835674444,0.774051160503382,0.774051160503382,77.4051160503382
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,8,4.972309,4.6697163,0.7178100922507525,0.764323430523873,0.764323430523873,76.4323430523873
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,10,4.972309,4.6697163,0.7172104068256193,0.7636848861145351,0.7636848861145351,76.36848861145351
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,11,4.972309,4.6697163,0.7239030229474943,0.7708111767151749,0.7708111767151749,77.08111767151749
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,12,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,13,4.972309,4.6697163,0.7238538784636861,0.7707588477205548,0.7707588477205548,77.07588477205547
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,14,4.972309,4.6697163,0.7176827999147459,0.7641878897785055,0.7641878897785055,76.41878897785055
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,16,4.972309,4.6697163,0.718253740121606,0.7647958263096888,0.7647958263096888,76.47958263096888
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,17,4.972309,4.6697163,0.7090822652076245,0.7550300494769367,0.7550300494769367,75.50300494769367
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,19,4.972309,4.6697163,0.6718538286155743,0.7153892493875222,0.7153892493875222,71.53892493875222
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,20,4.972309,4.6697163,0.6948295012491946,0.7398537214191967,0.7398537214191967,73.98537214191967
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-06,21,4.972309,4.6697163,0.0004763018333078492,0.0005071656906594343,0.0005071656906594343,0.050716569065943434
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,1,4.972309,4.6697163,0.7263652736315445,0.7734329786513137,0.7734329786513137,77.34329786513136
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,2,4.972309,4.6697163,0.7594361485250734,0.8086468114211904,0.8086468114211904,80.86468114211904
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,3,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,4,4.972309,4.6697163,0.6375160597215196,0.6788264292196615,0.6788264292196615,67.88264292196615
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,5,4.972309,4.6697163,0.6420359249725864,0.6836391769805193,0.6836391769805193,68.36391769805194
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,7,4.972309,4.6697163,0.6570126797195973,0.6995864096677289,0.6995864096677289,69.95864096677289
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,8,4.972309,4.6697163,0.7142740925103235,0.7605583017229364,0.7605583017229364,76.05583017229364
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,10,4.972309,4.6697163,0.6591239841046825,0.7018345243542032,0.7018345243542032,70.18345243542032
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,11,4.972309,4.6697163,0.6813774351565453,0.7255299756059713,0.7255299756059713,72.55299756059713
