Site_Name;Site_Code;Week;Month;Date;GHI;POA;Energy Simulation (MW);Energy Target (MW);Daily PR POA Simulation;Daily PR POA Target;GHI vs POA;Daily PR GHI Simulation;Daily PR GHI Target
Shoetown Ligung Indonesia;1479456;W4;August;20/08/2025;5.9580034;5.8651127;12.15724039;12.15724039;0.798436848;0.798436848;0.0928907;0.78598849;0.78598849
Shoetown Ligung Indonesia;1479456;W4;August;21/08/2025;5.7859846;5.6964018;11.82041578;11.82041578;0.799307829;0.799307829;0.0895828;0.786932366;0.786932366
Shoetown Ligung Indonesia;1479456;W4;August;22/08/2025;5.856981;5.7645148;11.95556053;11.95556053;0.798893914;0.798893914;0.0924662;0.786281497;0.786281497
Shoetown Ligung Indonesia;1479456;W4;August;23/08/2025;5.9529836;5.863278;12.17436475;12.17436475;0.799811698;0.799811698;0.0897056;0.787759323;0.787759323
Shoetown Ligung Indonesia;1479456;W4;August;24/08/2025;5.8880048;5.793691;12.02756072;12.02756072;0.799657763;0.799657763;0.0943138;0.786848881;0.786848881
Shoetown Ligung Indonesia;1479456;W5;August;25/08/2025;6.2980032;6.2027146;12.77772276;12.77772276;0.793512168;0.793512168;0.0952886;0.781506352;0.781506352
Shoetown Ligung Indonesia;1479456;W5;August;26/08/2025;6.2140047;6.1154117;12.60575102;12.60575102;0.794008138;0.794008138;0.098593;0.7814102;0.7814102
Shoetown Ligung Indonesia;1479456;W5;August;27/08/2025;6.1070114;6.0111141;12.41864515;12.41864515;0.795794943;0.795794943;0.0958973;0.783298718;0.783298718
Shoetown Ligung Indonesia;1479456;W5;August;28/08/2025;5.3569822;5.2663984;10.9894251;10.9894251;0.803791098;0.803791098;0.0905838;0.790199406;0.790199406
Shoetown Ligung Indonesia;1479456;W5;August;29/08/2025;6.2759903;6.1775839;12.71648435;12.71648435;0.792921762;0.792921762;0.0984064;0.780488891;0.780488891
Shoetown Ligung Indonesia;1479456;W5;August;30/08/2025;6.0700163;5.9755912;12.38846049;12.38846049;0.798579927;0.798579927;0.0944251;0.786157228;0.786157228
Shoetown Ligung Indonesia;1479456;W5;August;31/08/2025;6.1840252;6.0870173;12.55140751;12.55140751;0.794273042;0.794273042;0.0970079;0.781813397;0.781813397
Shoetown Ligung Indonesia;1479456;W1;September;01/09/2025;5.4889971;5.4004888;11.1397587;11.1397587;0.79455624;0.79455624;0.0885083;0.781744278;0.781744278
Shoetown Ligung Indonesia;1479456;W1;September;02/09/2025;6.1129981;6.0094599;12.4313131;12.4313131;0.796825992;0.796825992;0.1035382;0.783329843;0.783329843
Shoetown Ligung Indonesia;1479456;W1;September;03/09/2025;5.696015;5.6030982;11.74070789;11.74070789;0.80713834;0.80713834;0.0929168;0.793971817;0.793971817
Shoetown Ligung Indonesia;1479456;W1;September;04/09/2025;6.1989922;6.0894085;12.51110508;12.51110508;0.791411745;0.791411745;0.1095837;0.777421434;0.777421434
Shoetown Ligung Indonesia;1479456;W1;September;05/09/2025;6.2669949;6.159206;12.68285255;12.68285255;0.79318436;0.79318436;0.1077889;0.779542021;0.779542021
Shoetown Ligung Indonesia;1479456;W1;September;06/09/2025;6.1049851;6.0009926;12.37837081;12.37837081;0.794552001;0.794552001;0.1039925;0.781017578;0.781017578
Shoetown Ligung Indonesia;1479456;W1;September;07/09/2025;6.2479909;6.1492649;12.72309889;12.72309889;0.796987719;0.796987719;0.098726;0.784394325;0.784394325
Shoetown Ligung Indonesia;1479456;W2;September;08/09/2025;6.5049749;6.3813062;12.97979497;12.97979497;0.783502121;0.783502121;0.1236687;0.768606646;0.768606646
Shoetown Ligung Indonesia;1479456;W2;September;09/09/2025;4.5009881;4.4156861;9.373435551;9.373435551;0.817678415;0.817678415;0.085302;0.802181905;0.802181905
Shoetown Ligung Indonesia;1479456;W2;September;10/09/2025;5.1660213;5.0820169;10.74150118;10.74150118;0.814161955;0.814161955;0.0840044;0.80092291;0.80092291
Shoetown Ligung Indonesia;1479456;W2;September;11/09/2025;6.3699819;6.2598789;12.83683094;12.83683094;0.7899031;0.7899031;0.110103;0.77624989;0.77624989
Shoetown Ligung Indonesia;1479456;W2;September;12/09/2025;6.1490257;6.0583973;12.59389576;12.59389576;0.800726631;0.800726631;0.0906284;0.788924993;0.788924993
Shoetown Ligung Indonesia;1479456;W2;September;13/09/2025;6.4320135;6.336489;12.94013714;12.94013714;0.786632929;0.786632929;0.0955245;0.774950317;0.774950317
Shoetown Ligung Indonesia;1479456;W2;September;14/09/2025;2.9600052;2.881874;6.212643742;6.212643742;0.830392446;0.830392446;0.0781312;0.808473715;0.808473715
Shoetown Ligung Indonesia;1479456;W3;September;15/09/2025;6.3880035;6.2925894;12.99703162;12.99703162;0.795603545;0.795603545;0.0954141;0.783720052;0.783720052
Shoetown Ligung Indonesia;1479456;W3;September;16/09/2025;5.7790003;5.679889;11.94087455;11.94087455;0.809800826;0.809800826;0.0991113;0.79591254;0.79591254
Shoetown Ligung Indonesia;1479456;W3;September;17/09/2025;4.4779928;4.39039;9.401714558;9.401714558;0.824870723;0.824870723;0.0876028;0.808733809;0.808733809
Shoetown Ligung Indonesia;1479456;W3;September;18/09/2025;5.1140132;5.0116029;10.50941249;10.50941249;0.807762552;0.807762552;0.1024103;0.791586761;0.791586761
Shoetown Ligung Indonesia;1479456;W3;September;19/09/2025;6.4419916;6.3473024;13.06653764;13.06653764;0.79296362;0.79296362;0.0946892;0.781308049;0.781308049
Shoetown Ligung Indonesia;1479456;W3;September;20/09/2025;6.3330179;6.2359063;12.7781993;12.7781993;0.789317997;0.789317997;0.0971116;0.777214457;0.777214457
Shoetown Ligung Indonesia;1479456;W3;September;21/09/2025;6.5699997;6.4702034;13.20257897;13.20257897;0.786000403;0.786000403;0.0997963;0.774061296;0.774061296
Shoetown Ligung Indonesia;1479456;W4;September;22/09/2025;6.7329924;6.6280107;13.46661819;13.46661819;0.782631412;0.782631412;0.1049817;0.77042852;0.77042852
Shoetown Ligung Indonesia;1479456;W4;September;23/09/2025;6.7919998;6.6763923;0.302239628;13.92340968;0.017437792;0.803314642;0.1156075;0.017140981;0.789641321
Shoetown Ligung Indonesia;1479456;W4;September;24/09/2025;6.7879932;6.683581;4.31453743;13.9384015;0.248660587;0.803314642;0.1044122;0.244835716;0.790958141
Shoetown Ligung Indonesia;1479456;W4;September;25/09/2025;6.8849785;6.7693952;13.6694476;13.6694476;0.777827017;0.777827017;0.1155833;0.764769052;0.764769052
Shoetown Ligung Indonesia;1479456;W4;September;26/09/2025;6.8559966;6.7468062;13.6272952;13.6272952;0.778024651;0.778024651;0.1091904;0.765633626;0.765633626
Shoetown Ligung Indonesia;1479456;W4;September;27/09/2025;7.0360126;6.919382;13.89707997;13.89707997;0.773638685;0.773638685;0.1166306;0.760814668;0.760814668
Shoetown Ligung Indonesia;1479456;W4;September;28/09/2025;6.4939994;6.3752152;12.84750904;12.84750904;0.776257861;0.776257861;0.1187842;0.762059035;0.762059035
Shoetown Ligung Indonesia;1479456;W5;September;29/09/2025;6.214987;6.115607;12.60911428;12.60911428;0.794194619;0.794194619;0.09938;0.781495146;0.781495146
Shoetown Ligung Indonesia;1479456;W5;September;30/09/2025;6.4899928;6.3939844;13.15765214;13.15765214;0.79266331;0.79266331;0.0960084;0.780937205;0.780937205
Shoetown Ligung Indonesia;1479456;W1;October;01/10/2025;4.2379713;4.163101;8.959060965;8.959060965;0.828948353;0.828948353;0.0748703;0.814303702;0.814303702
Shoetown Ligung Indonesia;1479456;W1;October;02/10/2025;5.0180109;4.9233975;10.27247504;10.27247504;0.803696584;0.803696584;0.0946134;0.788543076;0.788543076
Shoetown Ligung Indonesia;1479456;W1;October;03/10/2025;4.8040084;4.7185922;10.00812726;10.00812726;0.817000462;0.817000462;0.0854162;0.802474036;0.802474036
Shoetown Ligung Indonesia;1479456;W1;October;04/10/2025;6.2830055;6.1860964;12.83744736;12.83744736;0.799362776;0.799362776;0.0969091;0.787033402;0.787033402
Shoetown Ligung Indonesia;1479456;W1;October;05/10/2025;6.6779913;6.5785765;13.62160575;13.62160575;0.797587439;0.797587439;0.0994148;0.785713809;0.785713809
Shoetown Ligung Indonesia;1479456;W2;October;06/10/2025;6.8659744;6.7608829;13.73477737;13.73477737;0.782528455;0.782528455;0.1050915;0.770550973;0.770550973
Shoetown Ligung Indonesia;1479456;W2;October;07/10/2025;3.5180142;3.4498327;7.398928616;7.398928616;0.826138252;0.826138252;0.0681815;0.810127133;0.810127133
Shoetown Ligung Indonesia;1479456;W2;October;08/10/2025;6.3979813;6.3054932;13.16564;13.16564;0.804275506;0.804275506;0.0924881;0.792649039;0.792649039
Shoetown Ligung Indonesia;1479456;W2;October;09/10/2025;6.4469804;6.3565063;13.15922153;13.15922153;0.797431974;0.797431974;0.0904741;0.786241162;0.786241162
Shoetown Ligung Indonesia;1479456;W2;October;10/10/2025;4.8199884;4.7189081;10.09545815;10.09545815;0.824074436;0.824074436;0.1010803;0.806792716;0.806792716
Shoetown Ligung Indonesia;1479456;W2;October;11/10/2025;6.2509996;6.1538219;12.77651792;12.77651792;0.799741281;0.799741281;0.0971777;0.787308546;0.787308546
Shoetown Ligung Indonesia;1479456;W2;October;12/10/2025;6.1610145;6.0674062;12.55286482;12.55286482;0.796932814;0.796932814;0.0936083;0.784824496;0.784824496
Shoetown Ligung Indonesia;1479456;W3;October;13/10/2025;5.778985;5.6889275;11.8891651;11.8891651;0.805012988;0.805012988;0.0900575;0.792467973;0.792467973
Shoetown Ligung Indonesia;1479456;W3;October;14/10/2025;6.869981;6.7579353;13.64307424;13.64307424;0.777642775;0.777642775;0.1120457;0.764959839;0.764959839
Shoetown Ligung Indonesia;1479456;W3;October;15/10/2025;6.0989981;6.0064068;12.34445854;12.34445854;0.791660965;0.791660965;0.0925913;0.779642447;0.779642447
Shoetown Ligung Indonesia;1479456;W3;October;16/10/2025;3.6919822;3.6101966;7.688752265;7.688752265;0.820364661;0.820364661;0.0817856;0.802191763;0.802191763
Shoetown Ligung Indonesia;1479456;W3;October;17/10/2025;3.4819862;3.3859609;7.245426463;7.245426463;0.824259465;0.824259465;0.0960253;0.801528254;0.801528254
Shoetown Ligung Indonesia;1479456;W3;October;18/10/2025;5.9549945;5.8624056;12.11915217;12.11915217;0.796302913;0.796302913;0.0925889;0.783921909;0.783921909
Shoetown Ligung Indonesia;1479456;W3;October;19/10/2025;5.9000088;5.8071814;12.23481836;12.23481836;0.811547721;0.811547721;0.0928274;0.798779288;0.798779288
Shoetown Ligung Indonesia;1479456;W4;October;20/10/2025;6.6100188;6.4973945;13.3065299;13.3065299;0.788873752;0.788873752;0.1126243;0.775432587;0.775432587
Shoetown Ligung Indonesia;1479456;W4;October;21/10/2025;6.7590115;6.6405837;13.39416935;13.39416935;0.776947116;0.776947116;0.1184278;0.763333863;0.763333863
Shoetown Ligung Indonesia;1479456;W4;October;22/10/2025;6.1269976;6.0318082;12.30300695;12.30300695;0.785679958;0.785679958;0.0951894;0.773473587;0.773473587
Shoetown Ligung Indonesia;1479456;W4;October;23/10/2025;6.5360137;6.4364251;13.16670486;13.16670486;0.787978394;0.787978394;0.0995886;0.775972044;0.775972044
Shoetown Ligung Indonesia;1479456;W4;October;24/10/2025;6.80798;6.7010717;13.49366396;13.49366396;0.775653139;0.775653139;0.1069083;0.763472762;0.763472762
Shoetown Ligung Indonesia;1479456;W4;October;25/10/2025;6.0190065;5.9197053;12.08882723;12.08882723;0.786621862;0.786621862;0.0993012;0.773644223;0.773644223
Shoetown Ligung Indonesia;1479456;W4;October;26/10/2025;4.9320014;4.8462158;10.28021023;10.28021023;0.817111223;0.817111223;0.0857856;0.80289866;0.80289866
Shoetown Ligung Indonesia;1479456;W5;October;27/10/2025;5.2769903;5.1802836;10.94236815;10.94236815;0.813653908;0.813653908;0.0967067;0.798742797;0.798742797
Shoetown Ligung Indonesia;1479456;W5;October;28/10/2025;3.6480026;3.55019;0;7.40381146;0;0.803314642;0.0978126;0;0.781775652
Shoetown Ligung Indonesia;1479456;W5;October;29/10/2025;5.4819819;5.3892848;10.3447559;11.23918679;0.73938569;0.803314642;0.0926971;0.726883112;0.789731063
Shoetown Ligung Indonesia;1479456;W5;October;30/10/2025;4.8210014;4.7392865;10.08304258;10.08304258;0.819521905;0.819521905;0.0817149;0.805631191;0.805631191
Shoetown Ligung Indonesia;1479456;W5;October;31/10/2025;6.6750285;6.5594013;13.16687324;13.16687324;0.773215197;0.773215197;0.1156272;0.759821291;0.759821291
Shoetown Ligung Indonesia;1479456;W1;November;01/11/2025;5.7840045;5.6943114;11.93888451;11.93888451;0.807615167;0.807615167;0.0896931;0.795091403;0.795091403
Shoetown Ligung Indonesia;1479456;W1;November;02/11/2025;7.2209718;7.1187277;14.20730736;14.20730736;0.768760966;0.768760966;0.1022441;0.757875828;0.757875828
Shoetown Ligung Indonesia;1479456;W2;November;03/11/2025;5.6739714;5.5819079;11.74757449;11.74757449;0.810676287;0.810676287;0.0920635;0.797522591;0.797522591
Shoetown Ligung Indonesia;1479456;W2;November;04/11/2025;4.617023;4.5227055;9.629543102;9.629543102;0.820142468;0.820142468;0.0943175;0.803388428;0.803388428
Shoetown Ligung Indonesia;1479456;W2;November;05/11/2025;5.1049872;5.0099935;10.58830749;10.58830749;0.814087921;0.814087921;0.0949937;0.798939358;0.798939358
Shoetown Ligung Indonesia;1479456;W2;November;06/11/2025;4.9940024;4.910298;10.29102851;10.29102851;0.807296111;0.807296111;0.0837044;0.793765033;0.793765033
Shoetown Ligung Indonesia;1479456;W2;November;07/11/2025;3.753016;3.6670902;7.933088856;7.933088856;0.833302442;0.833302442;0.0859258;0.814223872;0.814223872
Shoetown Ligung Indonesia;1479456;W2;November;08/11/2025;3.2180026;3.1368049;6.771747523;6.771747523;0.83156304;0.83156304;0.0811977;0.810580768;0.810580768
Shoetown Ligung Indonesia;1479456;W2;November;09/11/2025;4.610023;4.5224801;9.554627887;9.554627887;0.813802541;0.813802541;0.0875429;0.798348685;0.798348685
Shoetown Ligung Indonesia;1479456;W3;November;10/11/2025;5.1829989;5.0894009;10.73474687;10.73474687;0.812469514;0.812469514;0.093598;0.797797406;0.797797406
Shoetown Ligung Indonesia;1479456;W3;November;11/11/2025;5.281012;5.1913976;11.02356175;11.02356175;0.817936475;0.817936475;0.0896144;0.804056771;0.804056771
Shoetown Ligung Indonesia;1479456;W3;November;12/11/2025;3.1969722;3.1325038;6.688788758;6.688788758;0.822503591;0.822503591;0.0644684;0.805917431;0.805917431
Shoetown Ligung Indonesia;1479456;W3;November;13/11/2025;4.6469874;4.5703949;9.669593071;9.669593071;0.814960201;0.814960201;0.0765925;0.801527877;0.801527877
Shoetown Ligung Indonesia;1479456;W3;November;14/11/2025;3.8260234;3.7505132;8.021428818;8.021428818;0.82384017;0.82384017;0.0755102;0.807580903;0.807580903
Shoetown Ligung Indonesia;1479456;W3;November;15/11/2025;3.3369847;3.2846412;6.979313116;6.979313116;0.818477368;0.818477368;0.0523435;0.805638841;0.805638841
Shoetown Ligung Indonesia;1479456;W3;November;16/11/2025;4.1779813;4.1026283;8.78874311;8.78874311;0.825175885;0.825175885;0.075353;0.810293224;0.810293224
Shoetown Ligung Indonesia;1479456;W4;November;17/11/2025;3.3029833;3.2232207;6.969672076;6.969672076;0.832921802;0.832921802;0.0797626;0.812807862;0.812807862
Shoetown Ligung Indonesia;1479456;W4;November;18/11/2025;5.3909837;5.3044027;11.07190753;11.07190753;0.804021924;0.804021924;0.086581;0.791109063;0.791109063
Shoetown Ligung Indonesia;1479456;W4;November;19/11/2025;6.0119913;5.8938229;11.8600456;11.8600456;0.775124039;0.775124039;0.1181684;0.759888626;0.759888626
Shoetown Ligung Indonesia;1479456;W4;November;20/11/2025;7.2280331;7.0970111;14.15358007;14.15358007;0.768197254;0.768197254;0.131022;0.754272201;0.754272201
Shoetown Ligung Indonesia;1479456;W4;November;21/11/2025;5.2319977;5.1380982;10.63766234;10.63766234;0.797490887;0.797490887;0.0938995;0.783178191;0.783178191
Shoetown Ligung Indonesia;1479456;W4;November;22/11/2025;6.6509588;6.5427079;13.11575251;13.11575251;0.772178331;0.772178331;0.1082509;0.759610369;0.759610369
Shoetown Ligung Indonesia;1479456;W4;November;23/11/2025;5.8349991;5.7425877;11.85222592;11.85222592;0.795012969;0.795012969;0.0924114;0.782422006;0.782422006
Shoetown Ligung Indonesia;1479456;W5;November;24/11/2025;3.866994;3.7920968;8.153574661;8.153574661;0.828229254;0.828229254;0.0748972;0.812187839;0.812187839
Shoetown Ligung Indonesia;1479456;W5;November;25/11/2025;3.6169945;3.5307141;7.552458665;7.552458665;0.823963045;0.823963045;0.0862804;0.80430809;0.80430809
Shoetown Ligung Indonesia;1479456;W5;November;26/11/2025;2.5389852;2.4779035;5.307998786;5.307998786;0.825141356;0.825141356;0.0610817;0.805290497;0.805290497
Shoetown Ligung Indonesia;1479456;W5;November;27/11/2025;5.7160167;5.6194005;11.53277824;11.53277824;0.790543704;0.790543704;0.0966162;0.777181369;0.777181369
Shoetown Ligung Indonesia;1479456;W5;November;28/11/2025;6.1930052;6.0870927;12.35878027;12.35878027;0.782073596;0.782073596;0.1059125;0.768698608;0.768698608
Shoetown Ligung Indonesia;1479456;W5;November;29/11/2025;4.2269958;4.1459866;8.756652601;8.756652601;0.813564809;0.813564809;0.0810092;0.797973066;0.797973066
Shoetown Ligung Indonesia;1479456;W5;November;30/11/2025;6.8870046;6.779712;13.61339402;13.61339402;0.773458645;0.773458645;0.1072926;0.761408937;0.761408937
Shoetown Ligung Indonesia;1479456;W1;December;01/12/2025;3.5179986;3.4385082;7.338390821;7.338390821;0.822077386;0.822077386;0.0794904;0.803502262;0.803502262
Shoetown Ligung Indonesia;1479456;W1;December;02/12/2025;4.6130013;4.5343762;9.519118225;9.519118225;0.808650948;0.808650948;0.0786251;0.794868108;0.794868108
Shoetown Ligung Indonesia;1479456;W1;December;03/12/2025;6.3699974;6.2674137;12.79212817;12.79212817;0.786206026;0.786206026;0.1025837;0.773544808;0.773544808
Shoetown Ligung Indonesia;1479456;W1;December;04/12/2025;6.3370089;6.2432156;12.77110842;12.77110842;0.7879564;0.7879564;0.0937933;0.776293953;0.776293953
Shoetown Ligung Indonesia;1479456;W1;December;05/12/2025;5.3669907;5.2773321;11.0522328;11.0522328;0.806710162;0.806710162;0.0896586;0.793233615;0.793233615
Shoetown Ligung Indonesia;1479456;W1;December;06/12/2025;6.3019942;6.2103396;12.75650633;12.75650633;0.791221952;0.791221952;0.0916546;0.779714621;0.779714621
Shoetown Ligung Indonesia;1479456;W1;December;07/12/2025;5.5529936;5.4619844;11.51725137;11.51725137;0.812232417;0.812232417;0.0910092;0.798920567;0.798920567
Shoetown Ligung Indonesia;1479456;W2;December;08/12/2025;5.2880119;5.2065121;10.91425742;10.91425742;0.807475287;0.807475287;0.0814998;0.795030331;0.795030331
Shoetown Ligung Indonesia;1479456;W2;December;09/12/2025;4.9739853;4.8995752;10.22084988;10.22084988;0.803545569;0.803545569;0.0744101;0.791524643;0.791524643
Shoetown Ligung Indonesia;1479456;W2;December;10/12/2025;3.9509925;3.8727977;8.290793241;8.290793241;0.824618743;0.824618743;0.0781948;0.808298565;0.808298565
Shoetown Ligung Indonesia;1479456;W2;December;11/12/2025;2.3079898;2.2450953;4.859404073;4.859404073;0.833739085;0.833739085;0.0628945;0.811019052;0.811019052
Shoetown Ligung Indonesia;1479456;W2;December;12/12/2025;2.4289982;2.3647781;5.058701846;5.058701846;0.824006461;0.824006461;0.0642201;0.802220617;0.802220617
Shoetown Ligung Indonesia;1479456;W2;December;13/12/2025;2.6389787;2.5681092;5.575429361;5.575429361;0.836270467;0.836270467;0.0708695;0.81381251;0.81381251
Shoetown Ligung Indonesia;1479456;W2;December;14/12/2025;3.0590012;2.9811783;6.427888532;6.427888532;0.830543367;0.830543367;0.0778229;0.809413825;0.809413825
Shoetown Ligung Indonesia;1479456;W3;December;15/12/2025;2.452991;2.3871114;5.125208959;5.125208959;0.827029152;0.827029152;0.0658796;0.804817758;0.804817758
Shoetown Ligung Indonesia;1479456;W3;December;16/12/2025;5.6499941;5.5575894;11.6816277;11.6816277;0.809652819;0.809652819;0.0924047;0.796411083;0.796411083
Shoetown Ligung Indonesia;1479456;W3;December;17/12/2025;4.3579668;4.2756102;9.165421315;9.165421315;0.825726566;0.825726566;0.0823566;0.810122034;0.810122034
Shoetown Ligung Indonesia;1479456;W3;December;18/12/2025;5.3499823;5.2571192;10.96927394;10.96927394;0.803733345;0.803733345;0.0928631;0.789782426;0.789782426
Shoetown Ligung Indonesia;1479456;W3;December;19/12/2025;3.0920048;3.0123247;6.476094336;6.476094336;0.828120074;0.828120074;0.0796801;0.806779651;0.806779651
Shoetown Ligung Indonesia;1479456;W3;December;20/12/2025;1.8670137;1.8167013;3.883403235;3.883403235;0.823400051;0.823400051;0.0503124;0.801211016;0.801211016
Shoetown Ligung Indonesia;1479456;W3;December;21/12/2025;5.3480021;5.2669999;11.09945753;11.09945753;0.811746402;0.811746402;0.0810022;0.799451485;0.799451485
Shoetown Ligung Indonesia;1479456;W4;December;22/12/2025;5.4590176;5.3728015;11.22170997;11.22170997;0.804526165;0.804526165;0.0862161;0.791820013;0.791820013
Shoetown Ligung Indonesia;1479456;W4;December;23/12/2025;6.3150115;6.2071062;12.5913175;12.5913175;0.781382945;0.781382945;0.1079053;0.768031368;0.768031368
Shoetown Ligung Indonesia;1479456;W4;December;24/12/2025;5.6150253;5.5151936;11.29413131;11.29413131;0.788812891;0.788812891;0.0998317;0.774788282;0.774788282
Shoetown Ligung Indonesia;1479456;W4;December;25/12/2025;6.5739757;6.4793925;13.18665965;13.18665965;0.7839393;0.7839393;0.0945832;0.772660358;0.772660358
Shoetown Ligung Indonesia;1479456;W4;December;26/12/2025;6.4889796;6.3855775;12.97222765;12.97222765;0.782521556;0.782521556;0.1034021;0.77005205;0.77005205
Shoetown Ligung Indonesia;1479456;W4;December;27/12/2025;5.0040109;4.9094109;10.36103907;10.36103907;0.812935066;0.812935066;0.0946;0.797566663;0.797566663
Shoetown Ligung Indonesia;1479456;W4;December;28/12/2025;4.11202;4.0154153;8.529832723;8.529832723;0.818261228;0.818261228;0.0966047;0.799037615;0.799037615
Shoetown Ligung Indonesia;1479456;W5;December;29/12/2025;4.4980408;4.4086176;9.315532312;9.315532312;0.813930223;0.813930223;0.0894232;0.797748901;0.797748901
Shoetown Ligung Indonesia;1479456;W5;December;30/12/2025;4.7280229;4.6318156;9.814322971;9.814322971;0.816189518;0.816189518;0.0962073;0.799581437;0.799581437
Shoetown Ligung Indonesia;1479456;W5;December;31/12/2025;5.7189948;5.6220927;11.73499064;11.73499064;0.80401967;0.80401967;0.0969021;0.790396438;0.790396438
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W1;January;01/01/2025;4.298;4.2966;5.935041545;5.935041545;0.789040892;0.789040892;0.0014;0.788783875;0.788783875
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W1;January;02/01/2025;4.603;4.6072;6.47403981;6.47403981;0.802673587;0.802673587;-0,0042;0.803405985;0.803405985
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W1;January;03/01/2025;3.3;3.295;4.653467604;4.653467604;0.806718372;0.806718372;0.005;0.805496072;0.805496072
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W1;January;04/01/2025;3.504;3.5005;4.936627984;4.936627984;0.805565745;0.805565745;0.0035;0.804761099;0.804761099
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W1;January;05/01/2025;5.93;5.9484;8.231919314;8.231919314;0.790499522;0.790499522;-0,0184;0.792952337;0.792952337
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;06/01/2025;5.003;5.0189;6.89639587;6.89639587;0.78489997;0.78489997;-0,0159;0.787394455;0.787394455
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;07/01/2025;5.85;5.8733;8.069971448;8.069971448;0.784856909;0.784856909;-0,0233;0.78798292;0.78798292
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;08/01/2025;6.267;6.3033;8.664707598;8.664707598;0.785211417;0.785211417;-0,0363;0.789759554;0.789759554
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;09/01/2025;6.386;6.4056;8.715279049;8.715279049;0.777180962;0.777180962;-0,0196;0.779566297;0.779566297
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;10/01/2025;6.732;6.7566;9.231823193;9.231823193;0.780476698;0.780476698;-0,0246;0.783328707;0.783328707
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;11/01/2025;7.097;7.1245;9.617020663;9.617020663;0.771057614;0.771057614;-0,0275;0.774045367;0.774045367
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W2;January;12/01/2025;2.07;2.0612;2.864092718;2.864092718;0.793720525;0.793720525;0.0088;0.790346255;0.790346255
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;13/01/2025;2.421;2.4156;3.394645849;3.394645849;0.802731164;0.802731164;0.0054;0.800940685;0.800940685
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;14/01/2025;4.702;4.7129;6.587105252;6.587105252;0.798375222;0.798375222;-0,0109;0.800225986;0.800225986
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;15/01/2025;4.681;4.6838;6.504641002;6.504641002;0.79327846;0.79327846;-0,0028;0.79375297;0.79375297
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;16/01/2025;3.755;3.7449;5.251681163;5.251681163;0.801048476;0.801048476;0.0101;0.798893858;0.798893858
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;17/01/2025;2.887;2.8788;4.059029518;4.059029518;0.805399559;0.805399559;0.0082;0.803111967;0.803111967
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;18/01/2025;3.512;3.5051;4.926195759;4.926195759;0.802808432;0.802808432;0.0069;0.80123116;0.80123116
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W3;January;19/01/2025;1.224;1.2135;1.651768878;1.651768878;0.777517495;0.777517495;0.0105;0.770847615;0.770847615
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;20/01/2025;3.702;3.7038;5.199917459;5.199917459;0.801954252;0.801954252;-0,0018;0.802344181;0.802344181
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;21/01/2025;3.078;3.0691;4.25277083;4.25277083;0.79151949;0.79151949;0.0089;0.789230821;0.789230821
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;22/01/2025;1.928;1.9287;2.695885517;2.695885517;0.798431085;0.798431085;-0,0007;0.798720972;0.798720972
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;23/01/2025;1.364;1.3669;1.923006714;1.923006714;0.803608884;0.803608884;-0,0029;0.805317436;0.805317436
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;24/01/2025;5.64;5.6546;7.889344932;7.889344932;0.796965878;0.796965878;-0,0146;0.799028946;0.799028946
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;25/01/2025;4.091;4.0956;5.67989914;5.67989914;0.792179795;0.792179795;-0,0046;0.793070538;0.793070538
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W4;January;26/01/2025;2.689;2.6891;3.782923309;3.782923309;0.803565451;0.803565451;-1,00E-04;0.803595334;0.803595334
PT. MMKI 1.75 MWp - Painting Building;NE=50488260;W5;January;27/01/2025;2.835;2.8389;4.019883837;4.019883837;0.808842719;0.808842719;-0,0039;0.809955413;0.809955413
